"short_Tag","Trait","y2019","y2021","y2020","n_obs","change_19_21","stability","range_all","slope1","slope2","crossover"
"18_13","β-glucan",-0.445050270688321,0.0594453998280309,-0.722186128182617,3,0.504495670516352,1.05876738550494,0.781631528010647,-0.277135857494295,0.781631528010647,0.781631528010647
"18_17","β-glucan",-0.348383604021655,-0.535554600171969,-1.18551946151595,3,-0.187170996150314,1.48710071883828,0.837135857494295,-0.837135857494295,0.649964861343981,0.837135857494295
"18_20","β-glucan",0.288283062645012,-1.06222126683864,0.362813871817384,3,-1.35050432948365,1.49956594782839,1.42503513865602,0.0745308091723717,-1.42503513865602,1.42503513865602
"19_02","β-glucan",-0.00505027068832161,-0.023554600171969,-0.734686128182616,3,-0.0185043294836474,1.44076738550494,0.729635857494295,-0.729635857494295,0.711131528010647,0.729635857494295
"19_03","β-glucan",-0.145050270688322,-0.851554600171969,-0.342186128182617,3,-0.706504329483648,0.706504329483648,0.706504329483648,-0.197135857494295,-0.509368471989353,0
"19_04","β-glucan",-0.381716937354988,-0.830554600171969,-0.442186128182616,3,-0.448837662816981,0.448837662816981,0.448837662816981,-0.0604691908276283,-0.388368471989353,0
"19_07","β-glucan",0.0349497293116784,-0.280554600171969,0.26448053848405,3,-0.315504329483647,0.774565947828391,0.545035138656019,0.229530809172372,-0.545035138656019,0.545035138656019
"19_08","β-glucan",-0.431716937354988,-0.690554600171969,-0.0671861281826167,3,-0.258837662816981,0.987899281161724,0.623368471989352,0.364530809172372,-0.623368471989352,0.623368471989352
"19_09","β-glucan",-0.178383604021655,-0.910554600171969,-0.332186128182617,3,-0.732170996150314,0.732170996150314,0.732170996150314,-0.153802524160961,-0.578368471989353,0
"19_10","β-glucan",0.138283062645012,0.147778733161364,-0.704686128182617,3,0.00949567051635233,1.69543405217161,0.852464861343981,-0.842969190827628,0.852464861343981,0.852464861343981
"19_14","β-glucan",-0.131716937354988,-0.560554600171969,-0.689686128182617,3,-0.428837662816981,0.687100718838276,0.557969190827629,-0.557969190827629,0.129131528010647,0.557969190827629
"19_15","β-glucan",0.274949729311679,-0.285554600171969,0.162813871817384,3,-0.560504329483648,0.560504329483648,0.560504329483648,-0.112135857494295,-0.448368471989353,0
"19_20","β-glucan",-0.605050270688321,-0.528887933505302,-0.318852794849283,3,0.0761623371830191,0.496232614495057,0.286197475839038,0.286197475839038,-0.210035138656019,0.286197475839038
"20_01","β-glucan",0.278283062645012,-0.821554600171969,-0.402186128182616,3,-1.09983766281698,1.09983766281698,1.09983766281698,-0.680469190827628,-0.419368471989353,0
"20_02","β-glucan",-0.405050270688321,-0.821554600171969,-1.40218612818262,3,-0.416504329483648,1.57776738550494,0.997135857494295,-0.997135857494295,0.580631528010647,0.997135857494295
"20_04","β-glucan",-1.09171693735499,-0.660554600171969,-1.60218612818262,3,0.431162337183019,1.45210071883828,0.941631528010647,-0.510469190827628,0.941631528010647,0.941631528010647
"20_05","β-glucan",-0.00838360402165487,-0.465554600171969,-0.804686128182616,3,-0.457170996150314,1.13543405217161,0.796302524160962,-0.796302524160962,0.339131528010648,0.796302524160962
"20_07","β-glucan",-0.281716937354988,-1.95305460017197,-1.10218612818262,3,-1.67133766281698,1.67133766281698,1.67133766281698,-0.820469190827628,-0.850868471989353,0
"20_08","β-glucan",-0.105050270688321,-0.785554600171969,-1.05718612818262,3,-0.680504329483648,1.22376738550494,0.952135857494295,-0.952135857494295,0.271631528010647,0.952135857494295
"20_10","β-glucan",-0.485050270688321,-0.990554600171969,-0.432186128182616,3,-0.505504329483648,0.611232614495058,0.558368471989353,0.052864142505705,-0.558368471989353,0.558368471989353
"20_13","β-glucan",-0.375050270688321,-1.10355460017197,-1.14468612818262,3,-0.728504329483648,0.810767385504943,0.769635857494295,-0.769635857494295,0.0411315280106477,0.769635857494295
"20_15","β-glucan",0.0582830626450119,-0.533054600171969,-0.879686128182617,3,-0.591337662816981,1.28460071883828,0.937969190827629,-0.937969190827629,0.346631528010648,0.937969190827629
"20_16","β-glucan",-0.958383604021655,-1.20555460017197,-1.05718612818262,3,-0.247170996150314,0.247170996150314,0.247170996150314,-0.0988025241609619,-0.148368471989352,0
"21_01","β-glucan",0.0549497293116786,-0.0505546001719688,-0.354686128182617,3,-0.105504329483647,0.713767385504943,0.409635857494295,-0.409635857494295,0.304131528010648,0.409635857494295
"21_02","β-glucan",-0.638383604021655,-0.503054600171969,-0.394686128182617,3,0.135329003849686,0.352065947828391,0.243697475839038,0.243697475839038,-0.108368471989352,0.243697475839038
"21_03","β-glucan",-1.22505027068832,-0.700554600171969,-1.49718612818262,3,0.524495670516352,1.06876738550494,0.796631528010648,-0.272135857494295,0.796631528010648,0.796631528010648
"21_04","β-glucan",-0.165050270688321,0.276445399828031,0.150313871817384,3,0.441495670516353,0.441495670516353,0.441495670516353,0.315364142505705,0.126131528010648,0
"21_05","β-glucan",-1.03505027068832,-0.727554600171969,-0.889686128182617,3,0.307495670516352,0.307495670516352,0.307495670516352,0.145364142505705,0.162131528010648,0
"21_07","β-glucan",-0.00505027068832131,0.400445399828031,0.290313871817383,3,0.405495670516352,0.405495670516352,0.405495670516352,0.295364142505705,0.110131528010648,0
"21_10","β-glucan",-0.658383604021655,-0.189554600171969,-0.189686128182617,3,0.468829003849686,0.468829003849686,0.468829003849686,0.468697475839038,0.000131528010647669,0
"21_11","β-glucan",-0.435050270688322,-0.238054600171969,-0.137186128182617,3,0.196995670516353,0.398732614495058,0.297864142505705,0.297864142505705,-0.100868471989352,0.297864142505705
"21_15","β-glucan",-1.33171693735499,-0.612221266838636,-0.0521861281826164,3,0.719495670516352,1.83956594782839,1.27953080917237,1.27953080917237,-0.56003513865602,1.27953080917237
"21_20","β-glucan",-0.281716937354988,-0.433054600171969,-0.0671861281826166,3,-0.151337662816981,0.580399281161724,0.365868471989352,0.214530809172371,-0.365868471989352,0.365868471989352
"22_01","β-glucan",-0.471716937354988,-1.31555460017197,-0.877186128182617,3,-0.843837662816981,0.843837662816981,0.843837662816981,-0.405469190827628,-0.438368471989352,0
"22_03","β-glucan",-0.468383604021655,-1.64055460017197,-0.737186128182616,3,-1.17217099615031,1.17217099615031,1.17217099615031,-0.268802524160962,-0.903368471989352,0
"22_04","β-glucan",-0.701716937354988,-0.165554600171969,-0.647186128182617,3,0.536162337183019,0.536162337183019,0.536162337183019,0.0545308091723715,0.481631528010648,0
"22_07","β-glucan",-0.378383604021655,-0.885554600171969,-0.849686128182617,3,-0.507170996150314,0.507170996150314,0.507170996150314,-0.471302524160962,-0.0358684719893524,0
"22_09","β-glucan",-0.255050270688321,-0.933054600171969,-0.767186128182616,3,-0.678004329483648,0.678004329483648,0.678004329483648,-0.512135857494295,-0.165868471989353,0
"22_11","β-glucan",-0.258383604021655,0.371945399828031,0.270313871817383,3,0.630329003849686,0.630329003849686,0.630329003849686,0.528697475839038,0.101631528010648,0
"22_13","β-glucan",-0.245050270688321,0.386945399828031,-0.457186128182616,3,0.631995670516352,1.05626738550494,0.844131528010647,-0.212135857494295,0.844131528010647,0.844131528010647
"22_17","β-glucan",-0.131716937354988,-0.785554600171969,0.00531387181738341,3,-0.653837662816981,0.927899281161724,0.790868471989352,0.137030809172371,-0.790868471989352,0.790868471989352
"22_19","β-glucan",0.104949729311678,-0.195554600171969,-0.127186128182617,3,-0.300504329483648,0.300504329483648,0.300504329483648,-0.232135857494295,-0.0683684719893529,0
"22_20","β-glucan",-0.225050270688321,-0.759554600171969,-0.204686128182617,3,-0.534504329483648,0.575232614495057,0.554868471989352,0.0203641425057047,-0.554868471989352,0.554868471989352
"23_02","β-glucan",-0.328383604021655,0.359445399828031,-0.187186128182617,3,0.687829003849686,0.687829003849686,0.687829003849686,0.141197475839038,0.546631528010648,0
"23_05","β-glucan",-0.698383604021654,0.234445399828031,-0.384686128182616,3,0.932829003849685,0.932829003849685,0.932829003849685,0.313697475839038,0.619131528010648,0
"23_08","β-glucan",-0.541716937354988,-0.745554600171969,-0.0696861281826164,3,-0.203837662816981,1.14789928116172,0.675868471989353,0.472030809172372,-0.675868471989353,0.675868471989353
"23_09","β-glucan",-0.0117169373549881,0.362445399828031,-0.0996861281826165,3,0.374162337183019,0.550100718838276,0.462131528010648,-0.0879691908276283,0.462131528010648,0.462131528010648
"23_11","β-glucan",0.871616395978345,0.446945399828031,0.587813871817384,3,-0.424670996150314,0.424670996150314,0.424670996150314,-0.283802524160961,-0.140868471989353,0
"23_12","β-glucan",-0.265050270688321,-0.00805460017196924,-0.262186128182617,3,0.256995670516352,0.256995670516352,0.256995670516352,0.00286414250570483,0.254131528010647,0
"23_14","β-glucan",-0.718383604021655,-0.188054600171969,-0.207186128182617,3,0.530329003849685,0.530329003849685,0.530329003849685,0.511197475839038,0.0191315280106474,0
"23_18","β-glucan",0.0282830626450122,0.194445399828031,0.630313871817384,3,0.166162337183019,1.03789928116172,0.602030809172371,0.602030809172371,-0.435868471989352,0.602030809172371
"23_19","β-glucan",0.488283062645012,0.594445399828031,1.61031387181738,3,0.106162337183019,2.13789928116172,1.12203080917237,1.12203080917237,-1.01586847198935,1.12203080917237
"23_20","β-glucan",-0.698383604021655,0.014445399828031,-0.0671861281826165,3,0.712829003849686,0.712829003849686,0.712829003849686,0.631197475839038,0.0816315280106475,0
"24_01","β-glucan",-0.471716937354988,-0.345554600171969,-0.182186128182616,3,0.126162337183019,0.452899281161725,0.289530809172372,0.289530809172372,-0.163368471989353,0.289530809172372
"24_03","β-glucan",-0.185050270688321,-0.138054600171969,-0.742186128182616,3,0.0469956705163524,1.16126738550494,0.604131528010648,-0.557135857494295,0.604131528010648,0.604131528010648
"24_04","β-glucan",-0.415050270688322,0.00194539982803077,-0.0421861281826166,3,0.416995670516353,0.416995670516353,0.416995670516353,0.372864142505705,0.0441315280106473,0
"24_05","β-glucan",-0.396716937354988,0.236445399828031,0.262813871817384,3,0.633162337183019,0.685899281161724,0.659530809172372,0.659530809172372,-0.0263684719893525,0.659530809172372
"24_06","β-glucan",-0.311716937354988,0.476945399828031,-0.552186128182616,3,0.788662337183019,1.26960071883828,1.02913152801065,-0.240469190827628,1.02913152801065,1.02913152801065
"24_07","β-glucan",-0.525050270688321,-0.305554600171969,-0.217186128182617,3,0.219495670516353,0.396232614495057,0.307864142505705,0.307864142505705,-0.0883684719893523,0.307864142505705
"24_09","β-glucan",-0.125050270688322,-0.419554600171969,-0.839686128182616,3,-0.294504329483647,1.13476738550494,0.714635857494295,-0.714635857494295,0.420131528010647,0.714635857494295
"24_10","β-glucan",-0.955050270688321,0.0244453998280308,0.142813871817383,3,0.979495670516352,1.21623261449506,1.0978641425057,1.0978641425057,-0.118368471989353,1.0978641425057
"24_17","β-glucan",-0.608383604021654,-0.388054600171969,0.335313871817384,3,0.220329003849685,1.66706594782839,0.943697475839038,0.943697475839038,-0.723368471989353,0.943697475839038
"24_18","β-glucan",-0.565050270688321,0.452445399828031,-0.0821861281826166,3,1.01749567051635,1.01749567051635,1.01749567051635,0.482864142505705,0.534631528010648,0
"25_05","β-glucan",-0.758383604021655,-0.140554600171969,-0.0571861281826165,3,0.617829003849686,0.784565947828391,0.701197475839038,0.701197475839038,-0.0833684719893526,0.701197475839038
"25_07","β-glucan",-0.905050270688321,-0.118054600171969,0.250313871817383,3,0.786995670516352,1.52373261449506,1.1553641425057,1.1553641425057,-0.368368471989352,1.1553641425057
"25_08","β-glucan",-1.08838360402166,0.0811120664946972,-0.314686128182616,3,1.16949567051635,1.16949567051635,1.16949567051635,0.773697475839039,0.395798194677314,0
"25_09","β-glucan",-0.891716937354988,0.229445399828031,-0.569686128182616,3,1.12116233718302,1.12116233718302,1.12116233718302,0.322030809172371,0.799131528010647,0
"25_10","β-glucan",-1.15505027068832,-0.117554600171969,0.337813871817384,3,1.03749567051635,1.94823261449506,1.4928641425057,1.4928641425057,-0.455368471989353,1.4928641425057
"25_11","β-glucan",-1.02171693735499,-0.175554600171969,-0.339686128182617,3,0.846162337183019,0.846162337183019,0.846162337183019,0.682030809172371,0.164131528010648,0
"25_13","β-glucan",-0.665050270688322,0.784445399828031,-0.114686128182616,3,1.44949567051635,1.44949567051635,1.44949567051635,0.550364142505705,0.899131528010647,0
"25_14","β-glucan",-0.281716937354988,-0.870554600171969,0.332813871817383,3,-0.588837662816981,1.81789928116172,1.20336847198935,0.614530809172372,-1.20336847198935,1.20336847198935
"25_16","β-glucan",-0.985050270688321,-0.728054600171969,-0.202186128182617,3,0.256995670516352,1.30873261449506,0.782864142505705,0.782864142505705,-0.525868471989352,0.782864142505705
"26_01","β-glucan",0.0482830626450121,-0.0955546001719691,0.955313871817383,3,-0.143837662816981,1.95789928116172,1.05086847198935,0.907030809172371,-1.05086847198935,1.05086847198935
"26_02","β-glucan",-0.435050270688321,-0.451554600171969,-0.917186128182616,3,-0.0165043294836478,0.947767385504942,0.482135857494295,-0.482135857494295,0.465631528010647,0.482135857494295
"26_03","β-glucan",-0.0883836040216549,0.159445399828031,-0.467186128182616,3,0.247829003849686,1.00543405217161,0.626631528010647,-0.378802524160961,0.626631528010647,0.626631528010647
"26_04","β-glucan",-0.0417169373549884,-0.0615546001719693,-0.349686128182617,3,-0.0198376628169809,0.596100718838276,0.307969190827628,-0.307969190827628,0.288131528010647,0.307969190827628
"26_07","β-glucan",0.218283062645012,-0.373554600171969,0.311147205150717,3,-0.591837662816981,0.77756594782839,0.684701805322686,0.0928641425057047,-0.684701805322686,0.684701805322686
"26_09","β-glucan",2.01494972931168,0.434445399828031,0.845313871817383,3,-1.58050432948365,1.58050432948365,1.58050432948365,-1.16963585749429,-0.410868471989353,0
"26_12","β-glucan",0.0882830626450121,-0.225554600171969,-0.564686128182617,3,-0.313837662816981,0.992100718838276,0.652969190827629,-0.652969190827629,0.339131528010647,0.652969190827629
"26_13","β-glucan",0.164949729311678,-0.318054600171969,-0.187186128182616,3,-0.483004329483647,0.483004329483647,0.483004329483647,-0.352135857494295,-0.130868471989353,0
"26_14","β-glucan",0.318283062645012,-1.0288879335053,-0.239686128182617,3,-1.34717099615031,1.34717099615031,1.34717099615031,-0.557969190827629,-0.789201805322686,0
"26_19","β-glucan",0.0516163959783453,-0.609554600171969,-0.742186128182617,3,-0.661170996150314,0.92643405217161,0.793802524160962,-0.793802524160962,0.132631528010648,0.793802524160962
"27_01","β-glucan",0.111616395978345,0.0944453998280308,0.240313871817384,3,-0.0171709961503145,0.274565947828391,0.145868471989353,0.128697475839038,-0.145868471989353,0.145868471989353
"27_02","β-glucan",-0.0383836040216548,0.784445399828031,0.587813871817384,3,0.822829003849686,0.822829003849686,0.822829003849686,0.626197475839039,0.196631528010647,0
"27_03","β-glucan",-0.0783836040216546,0.306945399828031,0.600313871817384,3,0.385329003849685,0.972065947828391,0.678697475839038,0.678697475839038,-0.293368471989353,0.678697475839038
"27_07","β-glucan",-0.0483836040216549,0.197778733161364,0.297813871817384,3,0.246162337183019,0.446232614495058,0.346197475839038,0.346197475839038,-0.100035138656019,0.346197475839038
"27_09","β-glucan",0.798283062645012,0.804445399828031,0.537813871817383,3,0.00616233718301917,0.527100718838276,0.266631528010648,-0.260469190827629,0.266631528010648,0.266631528010648
"27_10","β-glucan",0.0116163959783453,1.0911120664947,0.555313871817384,3,1.07949567051635,1.07949567051635,1.07949567051635,0.543697475839038,0.535798194677314,0
"27_14","β-glucan",0.294949729311679,0.694445399828031,1.05531387181738,3,0.399495670516352,1.12123261449506,0.760364142505705,0.760364142505705,-0.360868471989352,0.760364142505705
