short_Tag,season,GI,BI,site,Block_no,Tiller.Length,Number.Of.Tillers,Spike.Length,Awn.Length,Flag.Length,Brittle.spike_lenhth,Plant.Biomass,No.Of.Spikelets,Z5_GDD,Z10_GDD,Z11_GDD,B.yellow_GDD,Bstart_GDD,britlemiddleGDD,ExpEndGdd,cm_1000gdd,sowing_to_z5,sowing_to_z10,flowering_time,flowering_to_yellowSpike,yellow_to_brittleStart,brittle_start_to_brittle_middle,Brittle_start_to_brittle_end,Grain_weight,number_of_grains,number_of_spikes,Grain_per_spike,spike_density,ProteinAsis.,StarchAsis.,BetaglucansAsis.,FiberAsis.,Location,Number,Feature,Polygon,Poligon_nu,longitude,latitude,x,y,March,Precipitation,December,Elevation,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_15,bio_16,bio_19,CECSOL_1km,CLYPPT_1km,CRFVOL_1km,PHIHOX_1km,PHIKCL_1km,SLTPPT_1km,SNDPPT_1km,pH,EC,Field_capacity,Organic_by_weight
HS1706,2020,919,19,17,4,75.2,13,11,NA,NA,0,NA,20,560.25,1718.55,1784.55,2203.05,2317.85,2462.65,2562.75,NA,35,115,120,22,5,6,4,NA,NA,NA,NA,0.55,16.49,46.4,4.07,3.66,Meron,17,Cold,HZ1,4,35.41195,32.98913,238845,766021,13.67,897,6.63,1084,15.57580566,10.65168667,38.49469376,643.9330444,28.22998047,0.5599612,27.67001915,7.40664101,22.77496147,22.77496147,7.40664101,852.802063,202.3004456,106.4299545,537.0012817,537.0012817,26,26,20,71,55,35,39,7.01,332,8.195,9.428
HS1702,2020,991,91,17,4,80,12,14.6,NA,NA,3,NA,28,443.3,1665.95,1784.55,NA,2317.85,2387.25,2539.85,NA,28,112,120,NA,NA,3,6,NA,NA,NA,NA,0.521428571,15.81,43.9,4.05,3.43,Meron,17,Cold,HZ1,4,35.41195,32.98913,238845,766021,13.67,897,6.63,1084,15.57580566,10.65168667,38.49469376,643.9330444,28.22998047,0.5599612,27.67001915,7.40664101,22.77496147,22.77496147,7.40664101,852.802063,202.3004456,106.4299545,537.0012817,537.0012817,26,26,20,71,55,35,39,7.01,332,8.195,9.428
HS1705,2020,1023,123,17,4,100,25,12.1,NA,NA,4.5,NA,24,385.75,1529.2,1646.15,2126.45,2181.5,2203.05,3074.95,NA,24,104,111,28,2,1,37,NA,NA,NA,NA,0.504166667,16.26,53.9,3.09,3.1,Meron,17,Cold,HZ1,4,35.41195,32.98913,238845,766021,13.67,897,6.63,1084,15.57580566,10.65168667,38.49469376,643.9330444,28.22998047,0.5599612,27.67001915,7.40664101,22.77496147,22.77496147,7.40664101,852.802063,202.3004456,106.4299545,537.0012817,537.0012817,26,26,20,71,55,35,39,7.01,332,8.195,9.428
HS1703,2020,1052,152,17,4,82,12,11.4,NA,NA,3,NA,26,385.75,1529.2,1646.15,2126.45,2181.5,2203.05,2462.65,NA,24,104,111,28,2,1,11,NA,NA,NA,NA,0.438461538,16.72,50.7,3.79,3.38,Meron,17,Cold,HZ1,4,35.41195,32.98913,238845,766021,13.67,897,6.63,1084,15.57580566,10.65168667,38.49469376,643.9330444,28.22998047,0.5599612,27.67001915,7.40664101,22.77496147,22.77496147,7.40664101,852.802063,202.3004456,106.4299545,537.0012817,537.0012817,26,26,20,71,55,35,39,7.01,332,8.195,9.428
HS1704,2020,1079,179,17,4,99,23,12.3,NA,NA,0,NA,26,428.3,1646.15,1718.55,2203.05,NA,2317.85,2462.65,NA,27,111,115,27,NA,NA,6,NA,NA,NA,NA,0.473076923,18.98,38.1,4.27,3.87,Meron,17,Cold,HZ1,4,35.41195,32.98913,238845,766021,13.67,897,6.63,1084,15.57580566,10.65168667,38.49469376,643.9330444,28.22998047,0.5599612,27.67001915,7.40664101,22.77496147,22.77496147,7.40664101,852.802063,202.3004456,106.4299545,537.0012817,537.0012817,26,26,20,71,55,35,39,7.01,332,8.195,9.428
HS1711,2020,1081,181,17,4,103,50,11.5,NA,NA,6.5,NA,22,488.2,1579.55,1718.55,2203.05,NA,2317.85,3074.95,NA,31,107,115,27,NA,NA,NA,NA,NA,NA,NA,0.522727273,18.57,40.7,3.56,3.84,Meron,17,Cold,HZ1,4,35.41195,32.98913,238845,766021,13.67,897,6.63,1084,15.57580566,10.65168667,38.49469376,643.9330444,28.22998047,0.5599612,27.67001915,7.40664101,22.77496147,22.77496147,7.40664101,852.802063,202.3004456,106.4299545,537.0012817,537.0012817,26,26,20,71,55,35,39,7.01,332,8.195,9.428
HS1709,2020,1111,211,17,4,68,16,12.5,NA,NA,NA,NA,24,488.2,2016.35,2317.85,NA,NA,NA,3074.95,NA,31,134,147,NA,NA,NA,NA,NA,NA,NA,NA,0.520833333,19.54,33.8,5,4.09,Meron,17,Cold,HZ1,4,35.41195,32.98913,238845,766021,13.67,897,6.63,1084,15.57580566,10.65168667,38.49469376,643.9330444,28.22998047,0.5599612,27.67001915,7.40664101,22.77496147,22.77496147,7.40664101,852.802063,202.3004456,106.4299545,537.0012817,537.0012817,26,26,20,71,55,35,39,7.01,332,8.195,9.428
HS1708,2020,1181,281,17,4,82,32,14.1,NA,NA,6,NA,28,488.2,1646.15,1718.55,2126.45,2203.05,2387.25,3074.95,NA,31,111,115,24,3,8,36,NA,NA,NA,NA,0.503571429,17.25,48.8,2.72,3.17,Meron,17,Cold,HZ1,4,35.41195,32.98913,238845,766021,13.67,897,6.63,1084,15.57580566,10.65168667,38.49469376,643.9330444,28.22998047,0.5599612,27.67001915,7.40664101,22.77496147,22.77496147,7.40664101,852.802063,202.3004456,106.4299545,537.0012817,537.0012817,26,26,20,71,55,35,39,7.01,332,8.195,9.428
HS1710,2020,1184,284,17,4,77,39,11,NA,NA,0,NA,22,488.2,1665.95,1768.45,NA,NA,2317.85,3074.95,NA,31,112,119,NA,NA,NA,NA,NA,NA,NA,NA,0.5,17.73,41.4,2.85,3.49,Meron,17,Cold,HZ1,4,35.41195,32.98913,238845,766021,13.67,897,6.63,1084,15.57580566,10.65168667,38.49469376,643.9330444,28.22998047,0.5599612,27.67001915,7.40664101,22.77496147,22.77496147,7.40664101,852.802063,202.3004456,106.4299545,537.0012817,537.0012817,26,26,20,71,55,35,39,7.01,332,8.195,9.428
HS1801,2020,171,171,18,1,84,19,14.7,NA,NA,3,NA,28,428.3,1330.1,1434.65,2002.9,2016.35,2126.45,2462.65,NA,27,90,98,35,1,5,14,NA,NA,NA,NA,0.525,13.9,56.8,5.7,3.19,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1803,2020,172,172,18,1,78,13,14,NA,NA,4,NA,24,560.25,1449.35,1579.55,2126.45,2339.85,2387.25,3074.95,NA,35,99,107,32,9,2,30,NA,NA,NA,NA,0.583333333,14.5,43.2,5.67,3.61,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1804,2020,173,173,18,1,65,17,14.4,NA,NA,4.5,NA,22,443.3,1449.35,1565.05,NA,2181.5,2361.7,3074.95,NA,28,99,106,NA,NA,8,37,NA,NA,NA,NA,0.654545455,12.66,47.9,3.52,3.38,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1805,2020,174,174,18,1,81,17,14,NA,NA,4.5,NA,24,428.3,1529.2,1646.15,2245.2,2339.85,2462.65,3074.95,NA,27,104,111,33,4,5,30,NA,NA,NA,NA,0.583333333,17.65,34.3,4.76,3.69,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1807,2020,175,175,18,1,72,14,14,NA,NA,4,NA,24,488.2,1378.45,1529.2,2002.9,2126.45,2361.7,3074.95,NA,31,94,104,29,6,10,39,NA,NA,NA,NA,0.583333333,14.45,45.7,4.6,4.1,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1808,2020,176,176,18,1,75,21,17.5,NA,NA,3.5,NA,30,456.6,1449.35,1579.55,2126.45,2339.85,2361.7,3074.95,NA,29,99,107,32,9,1,30,NA,NA,NA,NA,0.583333333,16.54,47.1,4.16,3.66,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1811,2020,177,177,18,1,77,20,9.6,NA,NA,5,NA,22,580.4,1529.2,1646.15,2181.5,2339.85,2361.7,3074.95,NA,36,104,111,30,7,1,30,NA,NA,NA,NA,0.436363636,14.91,40.2,5.96,3.72,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1813,2020,178,178,18,1,75,9,14,NA,NA,4.5,NA,22,443.3,1418.95,1529.2,2126.45,2181.5,2361.7,3074.95,NA,28,97,104,35,2,8,37,NA,NA,NA,NA,0.636363636,13,57.5,5.08,3.24,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1817,2020,179,179,18,1,81,22,14.5,NA,NA,4,NA,22,428.3,1434.65,1579.55,NA,2126.45,2203.05,2539.85,NA,27,98,107,NA,NA,3,14,NA,NA,NA,NA,0.659090909,12.86,47.9,4.54,3.5,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1820,2020,180,180,18,1,88,27,12.7,NA,NA,4.5,NA,24,443.3,1529.2,1646.15,2181.5,2203.05,2462.65,3074.95,NA,28,104,111,30,1,11,36,NA,NA,NA,NA,0.529166667,13.45,49.2,6.32,3.47,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1807,2020,363,63,18,2,75,16,13.5,NA,NA,4.5,NA,22,443.3,1418.95,1529.2,1945.05,2181.5,2339.85,3074.95,NA,28,97,104,25,12,7,37,NA,NA,NA,NA,0.613636364,14.7,52.3,4.44,3.99,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1801,2020,366,66,18,2,86,11,14.4,NA,NA,2.5,NA,28,428.3,1367.3,1470.5,2126.45,2203.05,2361.7,2562.75,NA,27,93,100,39,3,7,8,NA,NA,NA,NA,0.514285714,16.91,44.6,5.46,3.63,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1813,2020,477,177,18,2,96,29,19.2,NA,NA,4,NA,26,428.3,1418.95,1565.05,NA,2126.45,2181.5,2462.65,NA,27,97,106,NA,NA,2,12,NA,NA,NA,NA,0.738461538,18.07,48,4.42,2.96,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1820,2020,527,227,18,2,80,25,13,NA,NA,5,NA,24,385.75,1486.75,1565.05,2126.45,2203.05,2339.85,3074.95,NA,24,101,106,33,3,6,36,NA,NA,NA,NA,0.541666667,17.17,45,5.44,3.53,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1811,2020,547,247,18,2,107,16,34,NA,NA,4,NA,22,428.3,1434.65,1565.05,2126.45,2203.05,2361.7,3074.95,NA,27,98,106,33,3,7,36,NA,NA,NA,NA,1.545454545,13.35,29.1,4.44,5.31,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1803,2020,556,256,18,2,91,21,14.6,NA,NA,3,NA,26,456.6,1486.75,1646.15,2181.5,2317.85,2387.25,3074.95,NA,29,101,111,30,6,3,31,NA,NA,NA,NA,0.561538462,15.76,44.8,3.76,3.93,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1804,2020,557,257,18,2,78,16,14,NA,NA,4,NA,24,428.3,1486.75,1646.15,2126.45,2245.2,2317.85,3074.95,NA,27,101,111,28,5,3,34,NA,NA,NA,NA,0.583333333,14.79,49,3.86,3.83,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1805,2020,574,274,18,2,101,57,14,NA,NA,4,NA,20,456.6,1665.95,1718.55,NA,2339.85,2361.7,3074.95,NA,29,112,115,NA,NA,1,30,NA,NA,NA,NA,0.7,17.91,43.4,4.4,3.45,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1817,2020,599,299,18,2,82,19,15,NA,NA,4,NA,24,428.3,1434.65,1565.05,2126.45,2361.7,2181.5,3074.95,NA,27,98,106,33,10,NA,29,NA,NA,NA,NA,0.625,13.91,48.3,3.67,3.18,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1808,2020,600,300,18,2,95,41,19.8,NA,NA,3.5,NA,30,443.3,1434.65,1565.05,2126.45,2181.5,2203.05,2361.7,NA,28,98,106,33,2,1,7,NA,NA,NA,NA,0.66,19.79,53.5,3.2,3.67,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1820,2020,665,65,18,3,108,47,14.2,NA,NA,4.5,NA,30,428.3,1470.5,1565.05,NA,2203.05,2317.85,3074.95,NA,27,100,106,NA,NA,5,36,NA,NA,NA,NA,0.473333333,13.54,31,4.8,3.22,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1804,2020,673,73,18,3,84,20,14.4,NA,NA,0,NA,24,443.3,1486.75,1646.15,2126.45,2203.05,2317.85,2462.65,NA,28,101,111,28,3,5,6,NA,NA,NA,NA,0.6,13.77,50.3,2.73,3.19,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1817,2020,679,79,18,3,95,25,13,NA,NA,3.5,NA,24,428.3,1449.35,1579.55,NA,2126.45,2317.85,2562.75,NA,27,99,107,NA,NA,8,10,NA,NA,NA,NA,0.541666667,13.73,49.6,3.12,3.04,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1808,2020,718,118,18,3,81,17,16.1,NA,NA,4,NA,26,443.3,1470.5,1646.15,2126.45,2203.05,2339.85,3074.95,NA,28,100,111,28,3,6,36,NA,NA,NA,NA,0.619230769,19.31,50.1,3.72,3.23,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1803,2020,758,158,18,3,90,36,15.5,NA,NA,3,NA,30,456.6,1565.05,1646.15,2203.05,2317.85,2339.85,2539.85,NA,29,106,111,31,5,1,8,NA,NA,NA,NA,0.516666667,16.17,52.9,4.86,3.56,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1813,2020,798,198,18,3,70,14,14.7,NA,NA,4,NA,22,428.3,1355.85,1486.75,1945.05,2126.45,2203.05,3074.95,NA,27,92,101,28,10,3,39,NA,NA,NA,NA,0.668181818,16.95,53.5,3.83,3.52,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1805,2020,826,226,18,3,87,36,16,NA,NA,5,NA,26,443.3,1565.05,1688.65,2203.05,NA,2339.85,3074.95,NA,28,106,113,29,NA,NA,NA,NA,NA,NA,NA,0.615384615,18.18,46.2,4.37,4.4,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1801,2020,834,234,18,3,100,38,14.7,NA,NA,4,NA,26,428.3,1434.65,1565.05,2126.45,2203.05,2317.85,3074.95,NA,27,98,106,33,3,5,36,NA,NA,NA,NA,0.565384615,17.76,45,3.44,3.59,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1811,2020,842,242,18,3,116,32,13.2,NA,NA,5,NA,24,428.3,1449.35,1565.05,NA,2203.05,2339.85,3074.95,NA,27,99,106,NA,NA,6,36,NA,NA,NA,NA,0.55,15.72,45.1,5.43,3.19,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1807,2020,869,269,18,3,75,39,13.5,NA,NA,4.5,NA,24,428.3,1449.35,1579.55,NA,2126.45,2339.85,3074.95,NA,27,99,107,NA,NA,9,39,NA,NA,NA,NA,0.5625,14.91,52.6,3.6,3.35,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1804,2020,967,67,18,4,80,21,13,NA,NA,4.5,NA,22,488.2,1449.35,1579.55,NA,2203.05,2317.85,3074.95,NA,31,99,107,NA,NA,5,36,NA,NA,NA,NA,0.590909091,13.95,55.3,3.26,3.31,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1813,2020,996,96,18,4,79.5,16,15.4,NA,NA,3.5,NA,20,428.3,1449.35,1579.55,2126.45,2181.5,2317.85,3074.95,NA,27,99,107,32,2,6,37,NA,NA,NA,NA,0.77,16.51,60.9,3.63,3.62,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1801,2020,1024,124,18,4,74.5,13,13,NA,NA,NA,NA,22,385.75,1367.3,1529.2,1945.05,NA,2203.05,2539.85,NA,24,93,104,25,NA,NA,14,NA,NA,NA,NA,0.590909091,14.96,55.6,4.25,2.71,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1803,2020,1025,125,18,4,90,17,13.9,NA,NA,3,NA,24,428.3,1486.75,1646.15,2126.45,2203.05,2317.85,2539.85,NA,27,101,111,28,3,5,9,NA,NA,NA,NA,0.579166667,16.71,51.7,3.62,3.31,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1805,2020,1029,129,18,4,89.5,14,12.7,NA,NA,3.5,NA,20,385.75,1579.55,1665.95,2126.45,2203.05,2462.65,3074.95,NA,24,107,112,27,3,11,36,NA,NA,NA,NA,0.635,17.97,40.5,3.65,3.72,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
HS1807,2020,1114,214,18,4,92,40,15.1,NA,NA,3,NA,24,456.6,1367.3,1529.2,1945.05,2203.05,2317.85,2562.75,NA,29,93,104,25,13,5,10,NA,NA,NA,NA,0.629166667,16.53,43.3,3.79,4.35,Alon_Hagalil,18,Min Prec,HZ1,4,35.22537,32.75987,221411,740577,20.29,575,9.52,200,19.05082703,10.63999557,40.89166641,582.2474365,31.61998749,5.59999991,26.01998711,11.69166088,25.5249939,25.80999374,11.69166088,597.9006958,152.6002655,111.0011292,393.3004456,393.3004456,24,29,13,77,61,35,36,7.64,452,10.982,10.173
